,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,can_cor.mean,cat_to_num,class_conc.mean,class_conc.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,freq_class.mean,freq_class.sd,gravity,inst_to_attr,iq_range.mean,iq_range.sd,joint_ent.mean,joint_ent.sd,kurtosis.mean,kurtosis.sd,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,lh_trace,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,mut_inf.mean,mut_inf.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,ns_ratio,p_trace,range.mean,range.sd,roy_root,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var.mean,var.sd,var_importance.mean,var_importance.sd,w_lambda
0,0.0038597867444935844,0.004255416652271834,1.9747283164423977,0.058422399127316414,0.01880877742946709,0.6659484708345735,0.0,0.028143784400085352,0.051678570957476265,1.4801700696136335,0.02311742819091661,0.020484607322108703,0.023117432019628844,0.020484612051003204,1.0000001389041937,0.2392234839347713,26.599022559119838,0.3333333333333333,0.16062652283904474,2.0104097268415217,53.16666666666666,1.3007519083333332,0.4565619714795929,3.3992508498984995,0.14734466049905753,-1.2649771799040963,0.16387972038037465,189,9.761904761904765,2.6379853231869097,0.005291005291005291,0.015810619676011422,55873.53881673881,113212.60312651693,0.3333333333333333,0.10327630315313828,1.598506019826471,1.312927799071,0.2487837300905668,1.3651434666666664,0.09792008872881952,6.545663531629533e-08,9.727359211901328e-07,0.03711869833333335,0.4383400864382828,-2.083124666666667,0.4345525262840926,0.0556475361575321,0.09197333992828384,188,3.1333333333333333,0.05893416927899686,11.75,9.051703338782891,3.2982456140350878,2.4272626578153966,60,0,0,3,0.0,2,3190,0.0,60,28,34.48635667987452,0.8873215914081665,3.448268133333333,0.4468334490023903,0.8559794040119596,1.000000069451326,1.2501437125631768e-06,-0.01868973318368132,0.168182438883619,0.2122530573847601,0.021840190569958447,0.01157976632183908,0.05994260355941729,8.790450928381963,2.942012999225559,0.0666234634971563,0.08638174057967647,0.030561013196511243,0.05107194613602385,1.0000001389041937,2.5002877656244467e-06,0.016666666666666666,0.044026005211832094,0.30920565436360997
1,0.1442611165105413,0.2268055415681549,0.6300651561990247,0.7990056383975446,0.03884711779448621,0.6819909851653573,0.0,0.21888739734598764,0.2101102228532893,1.1909252833992825,0.08421909148273515,0.09752028264965293,0.0842190653861502,0.09752023900832983,0.9999997438397792,0.7169801075220448,17.79087740538464,0.2,0.3163181317044157,6.4390311162854195,25.741935483870968,0.3340676048387097,0.6435977242553567,1.7540502175809916,0.7266583219974866,64.69088384882355,157.81456171274633,43,9.348837209302326,3.5782658804179786,0.02325581395348837,0.06735810443050506,20697.534820734818,42916.71193192525,0.2,0.19910562598143247,16.971585891613447,0.13906998433548387,0.3491668999319705,2.4241815096774197,2.5804777072088925,2.047053117434171e-08,4.966456712191337e-07,-0.03172517096774194,0.3680055718521521,-4.453659419354839,6.592896371431568,0.06694022201731507,0.09187664071273036,42,1.3548387096774193,0.05263157894736842,2.625,1.5438048235879214,3.0,2.6602486870447053,31,16,0,5,0.010752688172043013,4,798,0.0,31,27,8.412355340501396,1.993770306859316,6.877840929032259,6.297200334614015,15.215447077468074,0.9999998719194906,8.983626454883602e-07,-2.40148095502553,7.794686168875209,0.3552987679838619,0.17409172159671946,-0.03203575264784945,0.2676505723705078,8.470588235294116,3.679377002435388,0.053683044237812574,0.0991329876255441,0.05713813249454941,0.11130546387287353,0.9999997438397789,1.7967246054392864e-06,0.03225806451612903,0.0696105890746166,0.016130621665046908
2,0.07001401339668684,0.0382598625395024,4.039120702037319,0.3920077075714905,0.025159139133070628,0.7752996115654956,0.0,0.005789326924592286,0.004037930119390446,0.6200985590130879,0.2691206415031741,0.22652259287979706,0.2691206094195676,0.22652255808339544,0.9999999037358048,4.532101911771828,10.041099970612654,0.5,0.489123272102971,4.30714539843559,39.74698795180723,1.3605356524096384,0.5205086646854846,4.597463222286929,0.3912919258965899,1.7083424566984384,7.057623370733143,141,11.191489361702127,4.961156106071909,0.007092198581560284,0.03342615465582243,1425549.2108249508,4236949.036429949,0.5,0.005014941710542857,1.5068278953549592,0.7235829458781101,0.3265269549276935,3.2203148795180723,1.6173087008846696,-4.968952438302742e-09,1.670831263739018e-07,0.047689330060240974,0.3149073668122957,-1.903396939759036,0.8815763498611207,0.0617560387634755,0.028035737626311192,140,0.8433734939759037,0.021218551076083662,6.363636363636362,3.761274537598412,1.5217391304347827,0.7771214971348596,166,0,0,2,0.16429353778751368,1,6598,0.0,166,96,64.40446542413571,0.6010894876936085,5.1237118192771085,1.8742158718396285,1.5068278953549592,0.99999995186788,2.0833049487349686e-07,0.4774604654488817,1.2643895083115029,0.003188109170556405,0.001027760616925789,-0.01974082924801113,0.14890493691331122,10.234875444839858,5.107591765709637,0.043175319799257664,0.07600010586425614,0.03804824707355905,0.06045684756798338,0.999999903735805,4.166609186773151e-07,0.006024096385542169,0.0175579540335005,0.3989105123063915
3,0.07327975471403493,0.14362096632088295,3.183745548386633,0.8358552165012322,0.013910355486862442,0.5516673178971049,0.0,0.1027910588231827,0.08897518009084103,2.4106904422724416,0.2453686632196839,0.22596425828375136,0.2453685887076824,0.2259641713046136,0.9999997435832396,1.732120723443127,5.786379412398468,0.14285714285714285,0.11490875828592287,2.5825792120286057,71.8888888888889,1.2698204677444451,0.6657676108322979,5.177821339171296,0.8161419754669228,109.18507399237384,344.89452111586326,304,11.855263157894735,3.105213107883395,0.003289473684210526,0.009951232007263493,722313.1775958476,3019999.23370904,0.14285714285714285,0.14162393537591947,5.008299594753732,0.6078778498177778,0.4576363599311332,7.8009772222222225,11.04625402034951,-5.4327553571028064e-08,2.718644279606189e-07,-0.12264251111111113,0.3805955893130339,-1.7959348888888889,1.3900154142840766,0.4166146514877781,0.1652055205442758,303,11.222222222222221,0.1561051004636785,14.428571428571427,13.966285936394932,11.653846153846152,6.991093234636812,27,2,0,7,0.1396011396011396,6,1941,0.0,27,15,6.641943309043782,2.046698437657451,9.596912111111113,10.548510651420498,3.0014669260654143,0.9999998717915441,3.7384601733581906e-07,3.735464883425968,8.630692601579442,0.05272272449175309,0.14375807755234332,-0.10954823934331903,0.16602400067075432,10.87644151565074,3.3723132842680115,0.045225662512082807,0.0778788397999354,0.016650993573038203,0.048844035557612415,0.9999997435832396,7.476919800724588e-07,0.037037037037037035,0.03902313339848794,0.050847699828977085
4,0.1216981657515369,0.1382555733252081,3.1699074593612764,7.666215249401718e-06,0.03508771929824561,0.7575083276357708,0.0,0.03974845315993783,0.016195909997026237,1.078674022438218,0.5076436274999334,0.3182842935526845,0.5076436266362687,0.31828428341418913,1.000000013163626,3.3884636897001563,4.2779383688423165,0.3333333333333333,0.2877135315799938,4.836617649297409,28.5,1.04095222890625,0.3251200236439194,3.9964333839459645,0.11127431073968684,4.22274604895681,7.3015100789590175,62,8.112903225806452,3.0947064200900867,0.016129032258064516,0.03592722508897297,8946.848262848267,15431.131064902893,0.3333333333333333,0.2612372174893837,3.6115306421751785,0.6900925988295937,0.28663150366933066,4.111025,2.24519120828092,4.465549611739441e-09,4.1130190459100387e-08,-0.16188414734375,0.2063491491850717,-2.48852128125,2.1287003743786843,0.2521480978535288,0.11127352722475432,61,1.90625,0.0668859649122807,4.357142857142857,2.307417566062941,2.5416666666666665,1.718927033043444,32,0,0,3,0.5141129032258064,2,912,3.0,32,29,11.571609646655574,1.1690261158316126,6.59954628125,2.3918995673442405,2.863764544531295,1.0000000065818082,1.0005007558861867e-07,0.7479605740604378,1.596613477199753,4.274469918718331e-06,2.960852032566619e-06,-0.1205890429218408,0.1621279569221516,7.1869918699187005,3.302630827867272,0.06943847177332697,0.10216643059069637,0.07697714528729839,0.08714737117016781,1.0000000131636262,2.001001633704105e-07,0.03125,0.07194233073803408,0.14808328371638005
5,0.10471204837556546,0.1795166098226386,1.0837691722773437,0.7829623384284156,0.0975609756097561,0.3362020070347093,0.0,0.12209093874921227,0.17774016338697649,1.9758920795074688,0.11331736971454245,0.0853300939880413,0.1133172072284266,0.08532999420302627,0.9999984855140868,0.4900409293061504,31.959215986442146,0.2,0.1460702093104111,1.2274860287259235,10.25,1.0027596250000002,0.8142638557248875,2.9978358277711035,0.7409395235446531,5.229213509255937,8.813505773859232,61,8.475409836065573,2.981087929917808,0.016393442622950817,0.016956096422616616,9599.802997002995,15908.449808125493,0.2,0.0965683703280206,0.6988306785739431,0.540546187195,0.6280438476820835,2.33071225,1.6564604729934973,-4.0670731707116673e-07,7.456266695185074e-07,-0.09711874166666667,0.411432260373134,-2.2179873333333333,1.62629854585488,0.06182542401370824,0.05054186061939472,60,5.0,0.4878048780487805,4.285714285714286,2.2677868380553634,5.454545454545454,4.69816211647994,12,3,0,5,0.0,4,123,0.0,12,8,16.529506502649213,0.5407585138902569,4.548699583333333,1.6655104865672132,0.4282989490607704,0.999999242756512,7.302823029632717e-07,0.2970967634026749,2.4564534916769505,0.24675859045434745,0.19137835379723808,6.650411111111532e-05,0.21162700726000874,7.553719008264463,3.185776758299145,0.06770284233083135,0.08094705118814152,0.06598800909323771,0.10087840564579297,0.9999984855140868,1.4605633236080747e-06,0.08333333333333333,0.07913233264764337,0.542496725719698
6,0.11679093943634075,0.04334102581982343,3.94147131603394,0.03417274382873495,0.008117249154453212,0.6087559112448048,0.0,0.0993357054146374,0.024843481048388284,2.4733853589403547,0.4934687662945591,0.3235425793331855,0.4934687431822394,0.3235425656338595,0.9999999554292875,3.5396187957894183,2.822479184909241,0.16666666666666666,0.0709102928187257,4.344390557853002,123.19444444444444,1.4344865833333331,0.16737988692468825,5.538540076373803,0.17181662611335646,-0.15597059750508466,0.8665111216067666,382,11.133507853403142,3.219930999520089,0.002617801047120419,0.010822782380618113,767720.9922805093,3414750.910776481,0.16666666666666666,0.07977495461179335,15.561695303562127,1.0370207468133332,0.11724038803915553,2.7796316666666665,0.6744692488065814,2.180546160895925e-08,2.055865004308649e-07,0.0008905166666666672,0.09690589461778,-2.5516547222222217,0.2776313157046961,0.8763165986004919,0.14795573376007368,381,10.583333333333334,0.0859075535512965,18.142857142857142,15.720323515391517,10.583333333333334,2.80178514522438,36,0,0,6,0.4857142857142857,5,4435,0.0,36,9,3.4977709224367164,2.4501807279237635,5.331286388888888,0.8345800607564872,6.930521537619853,0.9999999777146178,2.3111224159174022e-07,0.04045557937679229,0.5636295250767256,0.01376800308504974,0.0038441818014804756,0.019491394969101,0.07351232119335634,10.149410222804716,3.4895733772366007,0.04953601629241409,0.07021370093109808,0.017905662197093063,0.030318735760229795,0.9999999554292882,4.6222443172225287e-07,0.02777777777777779,0.0589356630902649,0.0055276622787520605
7,0.08290720577036033,0.09938696808583652,3.3219165128159887,2.767963917271744e-06,0.02446183953033268,0.8119470566387621,0.0,0.05570412073055609,0.02047093220049511,1.1167802316656497,0.4295466367772361,0.30683497922788944,0.4295466648279906,0.30683499815079585,1.0000000626616157,2.6379169226624146,3.210879570688705,0.3333333333333333,0.3211456029754876,7.399989457539378,40.88,1.28649901,0.30570661763585794,4.0908854338798815,0.14293097600872012,2.3745398327157927,4.128962246139412,59,6.796610169491526,1.778992944656099,0.01694915254237288,0.07125096836159113,1683.9953823953824,2226.4159384471363,0.3333333333333333,0.1979014676625649,3.958476161089073,0.8744852440346399,0.2723123122828919,3.2276828000000006,1.5806218235648062,-9.316758904334811e-09,4.236049611669206e-08,-0.018042352000000005,0.2288155052054573,-2.79738344,1.748039271688475,0.3478113106017584,0.14293067082523034,58,2.32,0.056751467710371824,5.2727272727272725,3.875329897980535,2.5217391304347827,1.4730785703105929,25,0,0,3,0.4300000000000001,2,1022,0.0,25,20,8.55091571653793,1.3196781819277938,6.02506624,1.3012047654722807,2.322078534226157,1.000000031330803,9.282529832225381e-08,0.19621917320418414,1.4940247607246653,5.016594962144094e-06,2.810585796419736e-06,-0.019753638243856026,0.16992205988484785,5.863247863247862,2.15720917609153,0.09565994910628016,0.09404875211731922,0.0867485434322034,0.07336306981728909,1.0000000626616157,1.8565060106167274e-07,0.04,0.09085236246247214,0.11417714859966124
8,0.07757096825573849,0.03425250242141405,3.7917389969817297,0.28195381546567305,0.0043988269794721395,0.5128843068806438,0.0,0.037957658512007816,0.016536410571679355,1.7146327422659766,0.1721344834642359,0.12133501857904724,0.17213445425615465,0.12133500706401862,0.9999998554325518,1.031105577933341,4.8588060295773134,0.25,0.17086824003104314,4.096252022518653,227.3333333333333,1.0821982432291666,0.6357056851989341,5.153479952288444,0.2879205565891512,2.363586130082705,4.654138671035317,33,6.484848484848484,1.9384467383902395,0.030303030303030307,0.08039598417469808,706.3555555555556,558.9500006981153,0.25,0.17734393804120646,1.2041122266832078,0.659621914445375,0.3844244109551939,2.52852,1.0794511338880397,-5.2555253394289365e-08,3.835033101668703e-07,-0.2993189208333333,0.10537491250880056,-1.1204182083333334,0.35963152502393564,0.3528917869592625,0.13351404989591,32,1.3333333333333333,0.005865102639296189,3.5555555555555562,1.8104634152000358,2.6666666666666665,1.3026778945578592,24,0,0,4,0.021739130434782608,3,5456,0.0,24,14,9.744764080948828,0.8188232624429014,3.6489382083333335,0.8730251769897579,0.6384685320729243,0.9999999277160267,7.170319952438706e-07,1.52142071257738,1.0854695330967272,0.0004609601706035717,0.00015935048561201774,-0.23873268615352905,0.09540324274976153,5.6,2.213594362117865,0.10658999054101118,0.0964555817760052,0.11221590909090907,0.12659871175237375,0.9999998554325518,1.4340637247426625e-06,0.04166666666666666,0.09100024269190796,0.3736805236548558
9,0.004448928938367576,0.0034077660235773827,5.54888004346233,0.5000200660032046,0.0003844261286751138,0.7496164615573541,0.0,0.002945302084300748,0.0023622360423993173,0.8562988270096951,0.8331135603356483,0.2840853380153001,0.8331141382109195,0.28408555983625106,1.0000006073233059,6.223816720004435,8.569167638441792,0.5,0.31024538362030635,1.6443171813006916,2601.28,0.14534824400000002,0.3181275809296115,6.305250982124004,0.500043565449684,2834.839309292057,18359.125902803702,5976,16.715026773761714,5.202504877793691,0.00016733601070950468,0.002390725640588429,69455662381.59311,839929760916.9857,0.5,0.01183244279093954,1.282713310466144,0.10034406112919997,0.22109804311335285,8.978354287999998,50.94886775751803,-1.9526229941175626e-08,9.336629678384325e-08,0.0408763188,0.07384458838507256,-15.194111799999998,3.6343927866272967,0.09992788834802203,0.07251596258510447,5975,119.5,0.0459389223766761,161.48648648648648,184.56564950981254,119.5,31.984211666357627,50,0,0,2,0.8759183673469388,1,130064,0.0,50,50,54.52884320077964,0.5619248394377679,24.172466088,48.70877860408019,1.282713310466144,1.000000303660437,1.545160061400917e-06,-6.8298596470860256,53.300937634659654,1.3629450878074535e-05,2.6637798243590384e-05,0.04008660420335338,0.06407260102657525,15.716509078738179,5.38887380630824,0.02829726097261199,0.05364262297656856,0.001729640712748886,0.004145299760488462,1.0000006073233059,3.0903201157755257e-06,0.02,0.04975282786801656,0.43807516056223206
